Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/15/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Switzerland,CHE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.04824169,0.056254692,0.109131225,0.128804886,0.115823135,0.139685679,0.155319346,0.165879154,0.166934982,0.091287976,0.095297373,0.155003912,0.220184834,0.183963878,0.130488227,0.136578706,0.089618584,0.087948707,0.121496062,0.114516056,0.137636324,0.287131592,0.351445286,0.329586098,0.170748204,0.134924517,0.135841718,0.110202026,0.126326018,0.206029533,0.157578765,0.178876322,0.17752759,0.151160529,0.165720063,0.285707033,0.253226564,0.272365071,0.409076278,0.371714912,2.068521652,2.072182866,1.911688378,2.182202379,2.589176206,2.469087618,3.091122902,2.896132067,2.905260192,3.211697175,3.328045057,1.665353441,1.537854554,1.342890026,1.017422592,0.917080347,1.200498383,1.033719241,
Channel Islands,CHI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.007005698,0.007084787,0.008932182,0.006759488,0.005517419,0.130004738,0.096766082,0.064735434,0.033853484,0.097130294,0.328018082,0.207779303,0.804363271,0.865672508,1.568464164,2.740668995,1.698883674,1.29747181,1.296096193,1.800777413,1.993864796,1.58310565,1.262685909,0.473205281,0.061812823,0.140397222,0.177333695,0.315104482,0.524346655,0.529735896,0.346493195,0.183295775,0.215281812,0.257033958,0.192394683,0.307864737,0.398531331,0.443291855,1.137422974,1.476267793,1.210233927,2.903974433,2.278328567,2.833892853,2.456167991,1.869148566,2.408793388,1.486573331,0.953082836,1.140277491,1.014231703,1.014882281,0.933984283,0.775101209,0.804129827,0.927649818,0.89796249,0.881551237,
China,CHN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,23.02097657,25.75895273,11.64274043,11.45505044,8.246212052,8.150829759,8.308208321,6.507963827,5.477113399,4.453732716,3.350938988,3.575345449,3.907836027,3.80833843,2.801565216,2.381704616,3.143509612,3.157604219,2.592142346,2.536423358,2.434015555,2.29877661,1.811000299,1.686111763,2.205497417,1.698107797,1.688608535,1.693468579,1.501676314,1.521362829,1.458796189,1.227332122,1.285975708,1.566857625,1.872692953,,
Cote d'Ivoire,CIV,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.003123898,0.076678309,0.0031676,0.010113976,0.012060123,1.145254661,0.904788128,0.891384166,0.619480222,0.540951019,2.070539792,2.278385213,3.730897501,5.659483139,3.862917692,3.802446535,3.700540951,4.484393985,,7.542631619,13.02588235,11.45127888,,9.70766235,,,,,,,,,,9.596777462,16.33830939,13.20192461,9.854764208,12.70045188,20.51824394,14.96589561,11.43235011,9.325352065,18.56620416,27.80963251,36.9892491,32.71009852,37.44765653,30.05363959,24.0912579,25.66781786,30.92190644,21.98607625,22.06504508,13.78195981,13.27790788,13.5349866,17.0860623,18.35013714,
Cameroon,CMR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.034514558,0.007530421,0.015211717,0.055865216,0.020136667,0.022201972,0.013153464,0.032958272,0.040597289,0.047479996,0.184740542,0.168892498,0.215723273,0.318887734,0.388122286,0.069755585,3.263936026,23.59723007,30.67319511,,46.96377112,,,,9.904664334,17.50682355,,18.01979961,49.86368781,,,,,29.16418287,36.15257872,33.14554394,,,54.1507367,51.90256114,49.18710884,48.8123397,46.68503623,56.86534506,61.61078082,58.68062171,1.247116831,0.947430673,49.54819465,0.552257811,55.61147342,54.65477445,54.38476894,44.64768749,6.172801271,42.92970955,,,
"Congo, Dem. Rep.",COD,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.000556243,,,0.33018528,,,,,0.174625161,,2.988809992,0.175209862,0.156403302,0.669680436,8.861878711,3.530354758,1.316173241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Rep.",COG,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,7.562594823,3.490413917,3.179488754,2.669328855,2.862257381,1.495412524,1.969123026,,1.05072006,1.209442152,4.968172516,32.99529011,69.2636268,73.39043446,75.28312916,54.51643338,62.9070665,85.16284607,89.58051055,,,87.63897471,91.75334533,93.25504111,89.09531826,,,,,,,94.38948159,83.37777565,87.64076953,,,,,,,,,,,,87.02461809,84.0943536,70.65930867,67.72045179,77.66616608,78.89782786,75.70978131,46.18904037,31.2710919,19.50124481,44.57970717,82.24371492,83.98121797,
Colombia,COL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,14.656862,18.31541185,15.12297546,17.82110473,16.03239653,14.64726342,9.092789229,12.77359243,10.05841731,10.18191632,7.564536804,5.267246567,8.275583804,7.209939855,4.070760543,3.923199246,4.309938456,3.992778098,2.848112714,1.547240619,7.447965478,14.6539503,14.86717284,16.28121507,13.01940283,32.52492454,25.74971651,32.37510486,36.89343174,28.76791885,28.47104087,26.50320009,21.92007953,27.70819045,36.35446365,31.34753801,30.00104186,39.73529773,43.1100126,36.33407162,36.26640245,38.9534325,38.2200672,40.43989194,39.77102341,37.24141203,47.2568622,50.72191384,60.40337891,68.20134353,69.64147473,69.4293696,67.52860132,54.44942665,49.95959942,56.78986816,59.95947506,57.278214,
Comoros,COM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.312336955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.097720275,,,,0.004698443,,,,,,,,0.02366981,0.05457751,0.070059892,0.017388495,3.01E-05,1.609032886,5.82E-05,,0.008653582,4.11E-05,0.025050883,
Cabo Verde,CPV,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,0,1.318838992,,,,,2.766789191,,,,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,,0,0,0.000589382,0,0,0,0,,,,,
Costa Rica,CRI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,0.00098369,0.000433181,0.01701008,0.16630685,0.084011618,0.416617552,0.817667977,0.230851086,0.114732592,0.134296129,0.066086621,0.125785501,0.093575946,0.102597193,0.087613011,0.600008675,1.240525465,0.913849689,1.74299901,1.906839286,1.808798182,1.35372564,1.059510038,0.821513806,1.062615488,1.015770957,0.503827035,0.543526431,0.393656896,0.580687785,0.77617056,0.868752587,0.544278842,0.389648821,0.366666793,0.617905557,0.847659406,1.018918462,0.487683935,0.075155536,0.489710662,0.616116904,0.58070074,0.848616989,0.574196565,0.582055575,0.342014273,0.056626986,0.048842854,0.043355735,0.055046129,0.052186378,0.046101135,0.041345658,,
Caribbean small states,CSS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,69.05954365,69.17087298,63.00067007,57.24630692,72.86678817,68.38703362,70.56687636,70.08571784,68.5447765,69.92948405,76.69711879,72.00082737,72.39336775,71.78238739,70.72278038,67.40022058,59.34786511,59.54640269,44.7377456,45.4515585,50.1051548,49.38446499,46.27188089,45.79038565,34.90107051,32.59178187,37.59096076,31.44163334,29.21857369,40.71342094,41.94359116,32.47125539,40.11376125,40.1199018,39.15691345,47.82963895,51.20456415,45.18871966,48.78492174,53.22081267,46.5215311,42.24909635,38.79998204,43.42845416,41.81928444,32.85311213,,,,,
Cuba,CUB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.268909453,3.125669212,1.485991549,0.401735621,1.500172498,0.500281623,0.849553496,0.001527246,,,,,,,,,,,,,,
Curacao,CUW,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,0.007595162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,0.285822302,,0.033318915,0.423863805,3.852988162,1.846303649,2.425025743,5.0557073,5.233064864,5.679053207,6.957071611,8.378887132,6.303582743,8.107197608,5.875668752,5.195870086,1.218191122,1.793307738,1.910747456,1.723549895,2.203773063,2.371548651,2.606952451,1.626424367,2.589557709,1.926599405,2.605058098,3.020950414,5.919088123,5.090517649,3.892595645,3.591574773,0.969680764,0.038646966,0.057510331,0.00763159,0.004843163,0.000397481,0.002404146,0.013896236,9.99E-06,2.41E-05,0,11.83149897,19.70216945,31.52997108,41.55394223,26.78806146,
Czech Republic,CZE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.874787617,5.529919155,4.231193166,4.49227901,3.7214185,2.941729577,2.809871181,2.984023415,2.939600202,3.958984063,2.817749816,2.693237043,2.876835629,2.704997541,2.579428104,2.957609506,3.551472464,3.652037232,3.763926953,3.786291977,2.954877327,2.644426517,2.949306377,1.881041193,1.775287157,1.928104276,1.726540769,
Germany,DEU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,5.404979047,5.380397718,4.566180523,4.814581658,4.154347122,3.03455301,4.90494594,4.147283331,4.447658082,4.914864807,2.396719922,2.324325772,4.145493731,3.711896769,3.447268777,3.141531782,3.173100311,3.316183239,3.716256135,3.96671106,3.672686833,3.318265813,3.226109856,2.74404118,1.5903701,1.317108609,1.28245022,1.289767447,1.334100051,1.315761126,1.302448283,1.261977267,1.206577018,1.064865819,1.359026947,1.261290071,1.116892238,1.115299828,1.453921456,1.499532611,1.481360227,1.553685595,1.889960594,2.159295443,2.519235527,2.293106569,2.625063992,2.079766506,2.022630939,2.36671064,2.481236447,2.463872982,2.302936424,2.2131314,1.74354836,1.783289392,2.06293293,2.216574117,
Djibouti,DJI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,0.265437439,0.013685624,0.034243044,0.020932061,0.024832454,0.030149236,,,,,,,,,,,,,,,,,,6.473319413,,,,,,,,,,,
Dominica,DMA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,0,0,,,,,0,,,0,0,0.000321054,3.67E-05,0,0,,0.000238925,0.000879249,0.000107611,,3.92E-06,,0,0,0,0,0,0,0,0,0,0,0,0.052801916,,0,,,,,,,,
Denmark,DNK,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.8331702,0.62024503,0.858935018,1.086784114,1.312727431,1.329116775,1.510724619,1.900982335,2.50219176,2.263027238,2.07440969,2.160737363,3.749442498,3.374916758,3.726792318,3.200379576,2.555214315,3.917981616,3.449077216,3.215632236,2.575659867,4.996550124,5.17362818,5.479457753,3.129539816,2.973234862,2.202242753,2.999120385,3.326203286,3.630669066,3.450663653,2.972670864,2.503801694,2.604676254,4.312766318,3.770201664,2.768924414,3.779934645,7.016174061,5.733779089,6.188958863,6.562639512,7.856627843,9.654882775,10.10746941,8.452249225,9.600226934,7.653514526,8.092291427,8.940761536,9.383673271,8.591719055,6.541816349,4.820216413,3.845671183,4.176196714,4.630226348,4.155219189,
Dominican Republic,DOM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,1.83E-05,0.002626858,0.069147173,0.001976413,0.004916749,0.004093468,0.001357994,0.005204185,0.004349034,0.003143579,,,0.012008488,0.000890379,0.000189697,,,,0.006033929,0.025669356,0.038574406,0.060312905,0.020594839,0.022901414,,,,15.80796455,1.986579477,2.613542969,3.773352649,5.32809222,0.009347162,5.825157533,8.208579724,0.038058968,0.110006474,2.936860954,6.492759374,2.312560379,6.778126307,0.480422837,0.474102079,0.348201986,,,
Algeria,DZA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,59.29276527,,70.97996543,67.61800629,70.23646817,74.85203677,,82.979568,92.51028218,92.39138561,93.6056727,95.99430945,96.06850219,97.73095784,98.44517506,97.97747844,97.93673256,98.32378913,97.52970356,97.5224561,97.51086256,97.40477223,94.82183061,95.59007134,96.47399161,96.88382454,95.85411919,95.24022967,96.55741649,94.55674562,92.05111797,96.31965408,96.21682815,96.4844317,97.22213604,96.61197473,96.10536774,97.26684634,97.37868561,98.02786435,97.90890757,97.78888216,97.578776,97.70154455,97.34599821,97.19690097,97.13549124,96.72200034,95.76423179,94.32585987,93.99212825,94.51674062,,,
East Asia & Pacific (excluding high income),EAP,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,24.56970101,26.40171157,14.53612528,13.72122199,11.28779087,10.36557268,10.96276615,9.001340353,7.649410185,6.440227057,5.11370356,5.163317049,5.615076703,5.912883926,4.502509528,4.700517239,6.000917121,5.89728613,5.22605289,5.409122369,5.638271425,5.937828582,5.629102558,5.332727351,6.468136665,5.462874348,5.574169357,6.115027794,6.149441979,6.208584761,5.837093432,4.551717249,3.914753822,4.479513778,4.840366073,,
Early-demographic dividend,EAR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,21.02612072,34.41532693,35.07487852,22.86257315,23.37369097,22.59892954,25.73076889,38.145455,40.47670262,40.21003936,41.18225604,38.76875364,41.42210919,46.643999,48.84009912,50.57819644,40.51595643,38.90271642,47.41319532,28.70729088,29.98188632,35.02683827,35.78319059,36.28219096,36.05889371,29.32608418,29.04906968,28.66640692,27.76693109,28.70288835,23.98557254,30.23319843,31.27389985,33.06506348,32.49800538,31.54508061,32.78398837,33.41451992,35.3075596,36.18983983,32.55456226,35.71905877,33.45441645,35.77027148,34.32622125,33.00043625,34.69848699,31.04664176,23.52491975,25.36361754,15.28088285,9.867821265,,
East Asia & Pacific,EAS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,15.89781381,17.08722942,10.36669928,9.485820907,7.60494105,7.162521813,7.856108976,7.072768312,6.195430238,5.547701827,4.47872411,4.155840325,4.673544303,5.077596651,4.225489245,4.223609929,5.079640829,5.232019103,4.812818321,4.936729095,5.280663761,5.968346587,6.133972666,6.174348749,8.099011491,6.982045706,7.042832032,7.934064006,7.843551032,7.648702132,7.368465899,6.044022971,5.520487763,5.438266846,5.939945319,,
Europe & Central Asia (excluding high income),ECA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.21137618,33.05554904,28.84921816,31.46499082,37.56008707,38.70494633,39.38953034,41.16639728,41.04084826,45.79837132,46.67291292,45.40849193,49.53541533,49.60756673,49.12572527,50.42375274,52.38956569,52.61870317,51.52032704,46.29170808,37.07283171,37.72239137,40.08772227,43.55529914,
Europe & Central Asia,ECS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,6.525100806,4.764258423,4.217787343,4.035288106,3.602846865,3.491948273,4.045972376,3.697575314,3.942034005,4.205666844,3.449690466,3.834672505,5.34717397,5.23423838,5.389728568,5.520158051,5.229007906,6.647813669,8.050265234,9.113658276,9.330876592,9.309968722,9.478318859,8.857231481,4.84903799,4.284643657,4.258471802,4.565229607,4.93345898,4.999947487,4.58343544,4.72301387,4.375643011,4.174824737,7.557154983,7.534645816,6.468837059,7.095714952,8.98823879,8.71430766,8.753571947,9.053964933,9.474206904,10.84380442,11.29143271,10.81422587,12.39951359,11.28979612,11.82873654,12.92930797,13.54373785,13.81821711,12.95123891,10.79802625,8.823251697,9.499873442,10.34333993,9.905763271,
Ecuador,ECU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0.139913777,0.134780228,0.400088201,1.626699754,,,0.552637848,0.403206434,0.49218412,1.025908391,18.35778498,53.1575474,62.01076248,60.37784306,58.88011849,49.66657716,46.12794855,55.99369633,63.06537299,61.88938703,64.25394129,73.87691497,69.60049073,62.8576604,41.77450475,40.43104036,44.50352345,48.75099082,51.91393329,40.40537186,44.02714394,42.21684282,34.58375385,35.86566184,36.48096882,29.56425565,21.40701737,32.75436322,49.43040295,40.04837629,40.08631155,41.98723969,54.34250795,58.39254895,58.57029299,59.5316376,61.71541197,49.81577449,55.27843072,57.78246353,57.88513095,57.02066907,53.46938158,37.69529035,33.09783637,36.61285935,41.09485845,,
"Egypt, Arab Rep.",EGY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,6.584850899,5.812453365,3.708829045,2.903877612,2.97955265,4.775026574,0.846444784,6.509162799,10.08248458,8.495523957,9.450945384,25.04720766,24.20260356,27.74092455,41.57734157,64.24640967,64.55468477,66.29350703,62.36765568,57.5738616,68.14263202,51.2347845,35.73393843,33.1692458,30.46776852,29.4146649,53.93325629,43.73453168,49.79783595,39.03322216,37.16805924,47.57203039,43.25306771,29.51103355,36.91217834,41.90720277,40.48106303,33.70139548,43.80318119,43.0339909,51.28342647,56.38622604,52.4805719,44.41803318,28.91884111,29.83109416,30.91392416,31.5404707,26.92833738,23.87798311,18.53687707,15.87525665,21.13227057,25.92018115,28.40771621,
Euro area,EMU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,7.902632855,5.424582537,4.80386578,4.720810187,4.29394091,4.168641462,4.839609226,4.41583427,4.730763481,5.081946485,4.043217112,4.455522309,5.997106654,5.720645531,5.714230534,5.751824076,5.253016082,6.082957142,7.079510654,7.75145797,7.668519104,7.36992491,7.095977168,6.888583725,4.546542064,3.581981665,2.987981609,3.102522663,3.259862012,3.352740673,3.002809397,3.085927773,2.781961931,2.477967257,2.93003742,2.723467977,2.351643413,2.487232845,3.382884079,2.932686589,2.806322894,3.027407467,3.380786892,4.270527121,4.766408025,4.422537162,5.585274194,4.427563134,5.111074292,6.318922227,6.611088277,7.336603134,6.526324728,4.786081403,3.989956545,4.481654179,4.927533298,4.682723997,
Eritrea,ERI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.018164904,,,,,,,,,,,,,,,,,
Spain,ESP,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,6.066072753,5.857256077,4.978036669,3.933895711,4.471527839,5.822913684,8.645292051,6.440968159,5.490265605,4.280035791,3.615999786,4.689997241,6.768450725,3.28673536,3.727302144,3.704018463,2.515308089,1.904304673,3.655959529,4.953995897,6.992901027,8.795608961,8.705820589,8.836189392,6.172922548,5.867938454,4.453931329,5.002868134,4.445555308,4.158735075,2.842296063,2.689537078,2.015043736,1.62694139,2.402724827,2.444311164,2.018339346,2.142114704,3.564425736,2.771344397,2.556058417,2.919395747,3.589111283,4.173447807,4.447181691,4.501227103,6.373241181,4.406105165,4.934989705,7.271911823,7.321757209,6.785667018,6.674910164,4.848583301,3.830895974,5.396001301,6.129046841,5.759219083,
Estonia,EST,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.769158903,5.847577784,6.019205325,3.680097857,4.513330552,4.472456923,3.906300118,5.31849222,4.220546979,4.537292143,7.219275679,15.52236939,12.32081789,11.69921908,16.24261735,15.58380874,16.64109881,15.89875707,9.94595944,10.31692726,10.24585057,8.072540166,8.958444622,10.8003828,7.902100968,
Ethiopia,ETH,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.976085265,,2.857812209,,0.691310649,,,,0.002693487,0.029863124,0.007665646,0.004722816,0.004503993,,0.010885877,0.009642796,0.001569491,0.00691675,1.55E-05,0.002899235,0.001312184,0.05017827,9.12E-07,0.001331291,0.000564992,5.07E-05,,
European Union,EUU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,7.410317774,5.121551728,4.547374213,4.476655077,3.993281273,3.883932582,4.520541369,4.129924276,4.430473969,4.747507901,3.793497145,4.168965221,5.63574866,5.381856367,5.45073878,5.486848628,5.024735195,5.875672703,6.84405271,7.456115235,7.435873497,7.31436915,7.477717584,6.737822235,4.436908206,3.8867072,3.247898127,3.517342282,3.706084535,3.763069862,3.371734359,3.475123809,3.159992095,2.780028328,3.191083021,2.948578626,2.500997692,2.630109447,3.554285929,3.140006008,3.033807882,3.167708025,3.571565468,4.466887203,4.894431604,4.505942994,5.650250591,4.508361791,5.160054542,6.258324723,6.610537055,7.10655873,6.348741213,4.7588511,3.919097818,4.384788963,4.814014042,4.536265846,
Fragile and conflict affected situations,FCS,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,53.20645764,61.39542353,52.34019284,56.27949434,59.93282535,56.5428729,51.31369594,62.908662,64.79388965,69.59938369,60.86661031,61.7623782,67.60316066,70.55619914,72.10239577,83.72338671,81.54222223,86.98009806,,,,,,83.03717254,,,,,,,,,,,,78.28239719,80.60596306,,85.22019581,82.91567009,80.83473238,,,,87.98013825,85.45162312,86.13016168,86.19691464,83.75938416,74.54453407,77.64358871,84.52948649,,,,,,,
Finland,FIN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,0.048050299,0.048728027,0.043085823,0.091885879,0.415920999,0.290342491,0.589002606,0.822200978,0.20552863,0.208581878,0.260712985,0.850654034,0.416933302,1.581174952,2.147089551,2.603155603,2.713791569,4.3705821,4.221877435,4.052875034,5.164591802,5.506833115,4.291027124,2.421904775,2.217840477,1.70445354,0.938078082,1.468869122,3.047470544,3.257846641,2.716458612,2.246788563,1.886917907,3.064594493,2.340032252,1.892634975,2.445492466,3.466871707,3.189438861,3.356527858,4.014583291,4.342528085,4.441798535,5.302622472,5.473705802,6.998777502,6.58172952,8.197519469,9.722381179,11.21730552,12.50267802,11.00024123,6.822031521,7.67231087,7.740901959,8.342731592,8.434874799,
Fiji,FJI,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,0,0,0,0.001337417,0,0,0.003554274,0.000689054,4.38E-05,0.000524119,0.00144731,0.000602811,0,0,0.000587015,4.97E-05,0.000363051,9.37E-05,0.001321871,0,0,0.00035837,3.99E-05,0.002373762,0.003365386,0.002513805,0.001385597,0.001340018,,,,,,0.000267398,0.006044845,0.000710005,0.000466037,0.008388782,0.055656736,0.088135239,0.075359224,0.048736711,0.175770799,0.098165466,0.141923056,0.045939512,0.029993397,0.006267315,0.006115131,0.021624786,0.050444354,0.039556905,,
France,FRA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,3.776152865,3.669093788,3.425113178,3.240699729,3.40526764,3.053839507,2.567675804,2.329571533,2.120500434,2.227945984,2.256981333,2.140019857,2.68767027,2.732888755,2.911041502,2.986865014,2.675854303,3.563176036,4.045687839,4.665876611,3.963690322,3.797583598,3.644831102,3.848527011,2.678932073,2.212328673,2.06099681,2.193848673,2.360025741,2.546352463,2.344254531,2.707051134,2.452804378,2.394993637,2.601009562,2.52735566,2.153752127,2.216267576,2.817341624,2.584053472,2.455656556,2.638720768,2.856502569,4.097126345,4.294184258,3.824605043,5.054913327,3.571240809,3.658869025,4.574013138,4.453291503,3.932464775,3.903878421,3.037859035,2.397808625,2.76033579,3.243201907,2.635430669,
Faroe Islands,FRO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00101848,0.000231402,0.00083703,5.56E-05,,,,,,1.951384381,1.730332766,2.138907553,2.810876868,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,17.44068617,14.51283215,14.07027535,15.33946658,15.67209404,30.22707233,34.88263169,35.3045429,42.61184657,45.17044644,,,,82.8885587,78.76982826,81.06888233,72.50135445,78.09748261,87.94532246,82.53299909,84.62258224,79.46332149,,,,,,,,,,89.32010116,86.60084505,,82.738636,77.60196904,83.09542196,78.47456844,83.32550283,82.95036302,83.81790629,88.36886687,76.18389231,84.0433412,85.61178354,83.41376869,89.17225457,83.13483831,,,,,,,,,,,
United Kingdom,GBR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,3.855973099,4.035642723,3.261581002,2.824367692,2.661076418,2.55815537,2.695065593,2.435390777,2.56564226,2.571992348,2.449301218,2.970721698,4.651842134,4.118183679,4.892682208,6.321470425,6.286342552,10.10668265,13.02962879,18.9591957,20.28782667,21.59125203,21.71555417,21.43478655,11.87353333,10.95526269,7.145915986,6.59776395,7.604909662,7.245353435,6.440175613,7.102848975,6.721718181,6.223943418,6.750725008,6.058631558,4.172797916,5.569051199,8.339555322,8.081644516,8.108056176,8.197608836,8.753025287,9.361198541,9.50949565,10.2745141,12.87979409,11.04378989,12.43763077,12.63819972,13.93585888,13.36832725,11.76321026,7.654934566,6.52305086,8.245089562,9.941661117,8.857559009,
Georgia,GEO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.84186754,16.82878761,11.1811253,9.637459375,8.128396373,9.502735903,5.945642401,5.289940185,3.630608257,3.368353323,3.326850858,3.948583685,3.163300426,4.960420145,5.502686835,4.42456769,3.130827724,3.411259353,3.851858815,8.446233352,3.709685991,4.247516592,2.133568853,0.742362439,
Ghana,GHA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,0,0.066003065,1.009922984,1.029941347,0.561036275,0.683041385,0.546169428,0.687928941,0.153681322,0.804735995,0.807805373,0.682619163,1.93374462,2.790509831,2.151578924,1.608448858,0.649724367,0.951191526,0.391570153,12.30616178,9.774892435,20.84560161,3.902458201,,,,,,,,9.391506977,,,,4.798752155,4.604698547,3.646934086,4.795841403,7.730198333,11.64269287,,0.036569907,,3.375937671,0.654034082,1.292176244,2.415475872,4.183114822,0.323512455,55.11244714,52.68549997,43.10507395,42.62612972,31.80932985,22.14692114,42.81368371,47.54649488,50.2956581,
Gibraltar,GIB,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
