Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,10/15/20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Colombia,COL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.884323476,2.143256303,3.099415205,3.515140376,3.180803571,3.190946922,3.165244797,3.117364563,2.385372481,2.054924157,2.259546584,3.374174097,1.967195823,1.690245106,1.575780135,1.740268075,1.493602871,1.438487214,1.55031941,1.67392877,1.830121649,1.755120362,1.713850959,2.219937527,2.325894964,2.054016609,1.944619591,1.983135416,2.199244755,2.188183807,1.8601593,1.853481783,2.106677943,2.525267018,2.508407013,2.831626581,4.445393254,2.801787886,3.440985742,3.762742058,3.031683539,3.323872819,3.417127624,3.463988691,3.465015174,3.352873388,3.276130639,3.266739663,3.709744276,3.863294541,3.631148564,3.081613642,3.158960235,3.274401004,3.108258848,3.109960084,3.071131026,3.209062437,3.069701469,3.152355574,
Comoros,COM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cabo Verde,CPV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,2.792398965,2.463444386,2.335531481,2.103676174,1.913885606,,,,0.992592471,0.756580531,0.838878589,1.265080851,0.84417531,0.831007455,0.858540442,0.838543201,1.154025913,0.753615197,0.66548029,0.648753559,0.630978438,0.649497233,0.564741208,0.524703169,0.601269382,0.490877611,0.495061947,0.523241061,0.555765135,0.530303913,0.540807447,0.558982326,0.61182693,0.529982992,0.541115594,0.486092073,
Costa Rica,CRI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Caribbean small states,CSS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,1.317649806,1.071512065,,,,0.983419943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.380960052,3.326856112,3.084505001,3.937599978,3.512728781,3.536004761,3.083791445,3.072187925,2.872403239,2.876207372,,
Curacao,CUW,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,1.270291696,1.577157899,5.391477698,5.700256029,5.369355098,7.374035613,7.264776122,9.129286044,4.074952605,4.023989196,3.041034215,4.524714829,5.57391077,4.676317946,2.73385097,2.822090151,3.153222159,2.130160735,1.985163124,1.955769162,2.037469743,1.899997863,1.684599658,1.629704944,1.816819508,1.857807744,1.742662349,1.659398696,1.611061582,1.549182895,1.658500378,1.415046952,1.589445269,1.784385252,1.627664717,
Czech Republic,CZE,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.330404066,2.283400858,1.843622773,1.731904688,1.662045791,1.82593182,1.859069923,1.877356956,1.751249558,1.824406968,1.892764044,1.713703173,1.790083772,1.575906158,1.430914735,1.23821201,1.318537078,1.203940276,1.08546999,1.070811387,1.026151453,0.973390214,0.952677705,1.002162337,0.968686618,1.105203521,1.190685197,
Germany,DEU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.830652394,3.800212754,4.56846528,4.97828557,4.454997126,4.157041529,3.97233476,4.143429357,3.461315731,3.453426133,3.061209707,3.109559906,3.21858404,3.210566576,3.313727661,3.336158451,3.186128016,3.087286595,3.098617244,3.011980212,3.009101912,3.090930397,3.083224044,3.075784291,2.973410417,2.913616354,2.83532298,2.817002711,2.683494948,2.573266307,2.559042763,2.030050339,1.890480424,1.72084685,1.575274843,1.51912944,1.489495619,1.432026907,1.413323147,1.417570111,1.3807952,1.344778919,1.349371619,1.338160451,1.2894195,1.279033534,1.217715118,1.201856334,1.245518341,1.357427026,1.320620808,1.248941921,1.260731939,1.201949241,1.138438835,1.101657717,1.146134456,1.163609133,1.178278719,1.279500177,
Djibouti,DJI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,0.020942408,0.01750547,0.535539602,1.415326001,7.485064011,7.659693166,,,,,,,,6.650884508,6.760028054,6.158737241,5.757444699,5.791646029,5.080478793,5.474986078,5.65087454,5.478089713,5.069101191,,,,5.607179054,6.328690626,6.441955821,4.071943588,3.688071066,,,,,,,,,,,,
Dominica,DMA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.728877556,2.586811645,3.018273104,3.041523894,2.842914471,2.832137733,2.636749699,2.588210924,2.67593415,2.391607631,2.429119966,2.362222189,2.179973346,1.975807583,2.234843932,2.397249542,2.204203185,2.216303129,2.271821195,2.251527372,2.363092523,2.438666392,2.419895025,2.364742876,2.235470726,2.104672107,1.944819237,2.031647483,2.087470632,2.024220137,1.950757035,1.95468015,1.889377285,1.90719767,1.770109883,1.685314665,1.644816658,1.615961205,1.608026388,1.564854723,1.457444051,1.53238072,1.508149852,1.46685125,1.423704234,1.31148864,1.377492183,1.307247052,1.355004524,1.350178237,1.398621479,1.31353101,1.351819154,1.227252022,1.149273281,1.111446132,1.151786292,1.146016112,1.294894978,1.32256524,
Dominican Republic,DOM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.231525748,5.229793978,4.319654428,3.865213082,3.783495059,4.212070411,3.462719911,3.191868759,3.245171394,2.64782447,2.416694716,2.196219622,1.987521385,1.791273937,1.965065502,1.831013309,1.928381627,1.885723006,2.17556607,2.182294319,1.583543216,1.720128253,1.582040078,1.366505433,1.198895981,1.210052351,1.344154055,1.018139942,0.880047488,0.800367985,0.675729388,0.348155032,0.559086816,0.755070036,0.733765624,0.549477868,0.63365161,0.796926407,0.780062374,0.816243888,1.030096472,1.213496052,1.058919211,0.764145027,0.687618052,0.766536372,0.683423361,0.627619057,0.699861657,0.66746117,0.667531705,0.60292806,0.653151462,0.611824773,0.662335562,0.665687802,0.663297901,0.700998298,0.730390767,0.730151763,
Algeria,DZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,2.511485452,3.496453901,3.418635171,3.512593601,3.019100431,2.614727855,2.386867358,2.130539184,2.087585034,1.795843966,1.688161994,1.957668149,2.131094293,2.701721228,2.241950459,2.375228938,2.138695866,2.102063296,1.818048875,2.063097441,1.951213252,1.755124007,1.643706897,1.787213666,1.856376277,1.749698749,1.540123779,1.461070586,1.210834059,2.14013213,2.505631577,3.146430012,2.935027107,3.094088396,3.637403468,3.965673788,3.755079983,3.433385635,3.820695463,3.700829359,3.251210893,3.283884523,2.83417835,2.643807548,2.923321027,3.024747141,3.848513698,3.518012609,4.325706359,4.46107862,4.844508917,5.548483336,6.270242931,6.381112805,6.014253329,5.514564736,6.009523489,
East Asia & Pacific (excluding high income),EAP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.394058829,2.36639803,2.296997952,2.344249157,2.000426839,1.887261442,1.827194353,1.766553458,1.741089019,1.666483941,1.789930908,1.71433048,1.869845406,1.944153822,1.925261972,1.86500376,1.794270477,1.783038132,1.755289982,1.733724926,1.898219175,1.735620596,1.686838947,1.685775743,1.744311053,1.773137813,1.79661576,1.804771837,1.780255862,1.759009983,1.747903305,
Early-demographic dividend,EAR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.353208831,2.237130772,2.654668689,2.903762001,2.821976771,3.081754525,2.965661142,3.163109926,3.356504812,3.532426956,3.86123998,3.829956607,3.78086171,3.762742661,4.050677104,4.841809963,5.050219538,5.915284178,5.713415117,4.996202213,4.50369892,4.782005449,5.461424534,5.150871012,5.088343977,4.719783334,3.934145321,4.613780819,4.253181493,3.816980515,3.551247503,3.526277185,3.126932486,2.95821601,2.747464612,2.7167655,2.606820361,2.738866362,2.823010537,2.666228685,2.537265478,2.529686553,2.49113389,2.438249592,2.371310064,2.321579004,2.242675711,2.238946241,2.219749495,2.487352253,2.287780985,2.194674491,2.265498237,2.374534955,2.508571769,2.62874888,2.432817944,2.458445323,2.410792285,2.286788113,
East Asia & Pacific,EAS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,1.644740018,1.592554348,1.492993741,1.41815099,1.432641982,1.372007985,1.246062264,1.41616188,1.461245775,1.66157414,1.674195964,1.585488185,1.657653049,1.750110791,1.772812947,1.860719146,1.774118824,1.733139665,1.722646544,1.534768144,1.512651024,1.479000449,1.590685261,1.606585935,1.565620221,1.574019701,1.493985547,1.440544388,1.40421385,1.43878273,1.451988795,1.41971608,1.420284917,1.372159975,1.446651101,1.490323771,1.489640199,1.471982734,1.489977578,1.521931725,1.53875236,1.538199766,1.646880425,1.558145876,1.548397605,1.545967146,1.609065878,1.659083748,1.697472566,1.687794025,1.677925642,1.673233075,1.673321965,
Europe & Central Asia (excluding high income),ECA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.531571219,3.764542936,3.711083437,3.387339056,3.422465209,3.554418605,3.143981117,3.259574468,3.275555556,3.0793379,3.25648855,3.499793814,3.445520581,3.349450549,3.19302138,5.119453925,4.943027211,4.713623024,4.187306404,3.357258558,3.900313297,3.82453187,4.298151312,3.937605205,3.672784405,3.589228558,3.691572611,,,,,,4.152369415,3.608500063,3.926586096,3.446728512,3.500008646,3.703757019,2.787854947,3.203080472,3.199463671,3.241298785,3.413034093,3.197671036,2.831982496,2.745620961,2.720656999,2.654543291,2.65785897,3.08823082,2.856957123,2.765310724,2.93487319,2.983754838,3.101437666,3.344960042,3.651421427,3.133571904,3.042532991,3.238713717,
Europe & Central Asia,ECS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.401331475,4.316774187,4.318342421,4.136463215,4.026391468,3.915440572,3.84388516,3.788753139,3.659919792,3.399518328,3.142766922,3.129681742,3.157823413,3.013984742,3.043382123,3.146583227,3.056861828,3.034918854,2.982159601,2.94960537,2.973825288,3.04943559,3.135104846,3.103738817,3.046626495,2.996258005,2.867744425,2.833626208,2.706604715,2.621654264,2.55796381,2.421373979,2.399861626,2.287129307,2.202313073,2.013643792,1.990655811,1.981770768,1.870123287,1.849707049,1.826394716,1.796923601,1.818195192,1.804469716,1.762925245,1.733958916,1.697261779,1.675394803,1.707047198,1.814361174,1.761198858,1.711289929,1.748053601,1.713901444,1.672826974,1.652585682,1.68422046,1.631373016,1.623110709,1.687268037,
Ecuador,ECU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.376236784,2.046766984,2.045453783,1.765212311,1.909954013,2.069565217,1.824221519,1.804423333,1.923973498,2.370616301,1.833689718,1.85402517,1.990023208,1.976570409,2.015889956,2.366808985,2.200687668,3.080372169,2.142726489,1.987493749,1.781224699,1.677840318,1.654002831,1.57477835,1.485232327,1.779738554,1.837386828,1.966316149,1.977626848,1.923989193,1.890323788,1.778360165,1.667206599,1.821421501,1.559343468,2.34132011,1.950397527,2.104171235,2.357234865,1.751925046,1.452075953,1.569375982,1.768891985,2.278553365,1.940332799,2.298402791,2.029825877,2.56823582,2.665041736,3.117418088,3.010551292,3.095110057,2.945452865,2.875890683,2.739230809,2.616074159,2.5147668,2.361263384,2.351891523,2.286824013,
"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,6.67547918,8.664688427,10.32838983,10.11743451,8.718268831,8.907698509,11.13304382,14.33605341,15.98788287,17.18701218,13.56453029,13.51351351,17.27424351,15.43184609,13.72689611,13.11205847,9.940713483,6.468937876,6.160310278,7.416909621,7.188960605,7.958673933,8.26523207,7.856933059,7.498130566,6.528742771,5.060876623,3.968098958,3.467699536,3.611744704,3.215500632,3.097736992,3.153934651,3.082036234,2.97481187,2.841485218,2.659383291,2.569767478,2.55126514,2.98556856,3.278454797,3.17728527,2.877531237,2.714220407,2.606218603,2.379634675,2.180785485,2.032645043,1.952967042,1.837025559,1.648175793,1.610056977,1.689694836,1.723147428,1.666605152,1.4220317,1.249966196,1.180453002,
Euro area,EMU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.820795281,3.734845095,3.750789815,3.551720294,3.46812304,3.33717014,3.367270341,3.337247246,3.30129783,3.047933966,2.872872537,2.877507108,2.926605671,2.836865053,2.866963082,2.901941555,2.827028012,2.838207088,2.816753633,2.785115295,2.741510012,2.82353647,2.863117354,2.841008867,2.772260985,2.717053949,2.646931983,2.655289646,2.547090866,2.445519356,2.378132963,2.184706802,2.075233927,2.004959735,1.920730214,1.793442419,1.778886485,1.742431702,1.70175936,1.68228336,1.650033499,1.602794329,1.58755542,1.586798951,1.571711252,1.533936627,1.482967162,1.443563308,1.48188214,1.574931182,1.504187529,1.440044789,1.429786822,1.3798917,1.33027168,1.300105508,1.335031881,1.34336584,1.344115775,1.388990254,
Eritrea,ERI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.32911392,12.71594203,19.53911241,20.34481906,11.86041497,32.49706661,34.37776845,32.65567119,22.13679156,20.67187836,20.86574531,,,,,,,,,,,,,,,,,
Spain,ESP,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.250747022,2.031244826,2.267745892,1.96963292,1.930558573,1.884866825,2.07961936,1.851956944,2.297672519,2.434167534,2.286616226,2.107971746,2.317782098,2.110741725,2.207563937,2.004262233,2.321046932,2.314232663,2.357957301,2.497064901,2.489895785,2.582108745,2.660306746,2.9362729,2.966005504,2.954721708,2.62503668,2.614700689,2.489375217,2.359675142,2.293305209,2.129192231,2.042803676,2.011871737,2.001337402,1.917022395,1.814439016,1.722815679,1.757319949,1.755234589,1.725517988,1.629584033,1.455973702,1.422544393,1.43022118,1.387177754,1.370007461,1.363106312,1.367620485,1.358353837,1.387378124,1.331876555,1.423637303,1.272770663,1.254459104,1.270823783,1.13772804,1.230679125,1.256072028,1.238844477,
Estonia,EST,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.761751961,1.041630274,0.958098327,0.873596074,1.046772487,1.067491718,1.287113364,1.376327115,1.502214462,1.667129501,1.743049295,1.699689225,1.450919932,1.388422436,1.657582134,1.765049691,1.78893839,1.686470067,1.663774513,1.883579583,1.896666614,1.912785929,2.011335177,2.07434115,2.014651509,1.974200655,2.120434528,
Ethiopia,ETH,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,1.855877617,1.932190329,2.428366762,2.921584479,3.229935251,3.107199084,2.48622497,2.195616369,2.020664553,1.883109803,1.906071504,1.936410256,1.925554082,2.794582393,4.492062115,4.131722525,3.967780853,4.810902452,6.886588009,8.708582133,7.536958032,7.539018428,7.179617834,7.969148162,6.823904199,6.697237569,6.855673685,8.50143611,10.27664846,9.657969809,5.705131545,3.441708349,3.071688351,2.868438702,2.225616054,2.117138489,3.343177478,7.276936149,9.506942683,7.613843906,4.349020778,3.719388099,3.238842734,3.072650407,2.761551436,2.266537384,1.86327402,1.489809217,1.184802596,1.133586485,1.090707444,0.86836209,0.806417117,0.768411101,0.705413868,0.695462177,0.666369217,0.639015251,0.601169492,
European Union,EUU,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.816865015,3.733580096,3.760585185,3.586677959,3.501687989,3.385991327,3.380935723,3.332367295,3.293502287,3.056696709,2.888650329,2.893213834,2.933185962,2.83668493,2.867979375,2.898510345,2.819906092,2.83500358,2.817474113,2.786602015,2.741172436,2.82075086,2.852591398,2.825590408,2.755052651,2.700070992,2.627102485,2.650749323,2.55167325,2.467049428,2.397143648,2.204472958,2.096984266,2.026826069,1.942103062,1.828678941,1.810577618,1.779665909,1.735944649,1.705575336,1.667938888,1.62414649,1.608046848,1.602037134,1.576807738,1.543345446,1.491794237,1.454160064,1.474264146,1.555087388,1.491833761,1.427274141,1.419138108,1.371145979,1.331617357,1.312159945,1.335173647,1.344941187,1.361416062,1.417020984,
Fragile and conflict affected situations,FCS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,3.11584948,2.297767867,3.089633853,,2.780602998,2.701491736,1.991004357,3.905897412,4.720294432,5.240710863,4.133251969,3.81567231,4.241873541,4.375804796,4.460118816,5.712390541,5.099522241,4.887911081,4.581351772,4.167889382,4.161012719,4.011025053,3.181769816,3.627001968,3.641249274,2.987746025,2.956553979,2.408774277,2.276184206,,,2.728459464,2.594888709,3.034415114,2.566215057,2.129030251,1.866952778,2.244575713,2.347947059,2.328669692,2.141656557,2.130897759,2.103739983,1.904221613,1.864236073,1.771705883,1.68909525,1.770055581,1.777810983,1.745002746,1.372928556,1.421811852,1.493715388,1.928257085,1.78836392,1.937870086,1.673019298,1.802878855,1.541650651,1.566018457,
Finland,FIN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.769041048,1.83618152,2.513178309,1.927141787,1.859273032,1.797340383,1.713951314,1.615521153,1.7550744,1.437477698,1.375854017,1.449046875,1.530845544,1.45370204,1.270178667,1.50815982,1.340124617,1.405352011,1.429444105,1.47900931,1.67093548,1.545586731,1.64375015,1.823263814,1.604041801,1.676579073,1.723909953,1.64553301,1.607691173,1.534314492,1.563351499,1.781231036,1.907131012,1.868011507,1.755603595,1.422541499,1.530472271,1.535155051,1.463175558,1.223103772,1.241147504,1.144512833,1.154637229,1.446857263,1.470163565,1.467190429,1.444766675,1.290887944,1.394917394,1.566932596,1.500074054,1.497950414,1.536089853,1.541276102,1.461985458,1.459857491,1.429146631,1.365678507,1.371415276,1.481490763,
Fiji,FJI,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,0.187695516,0.21708353,0.248851455,0.218740763,0.242222222,0.300497866,0.396150762,0.507575758,0.873095001,0.938856942,0.862051438,0.919420509,1.251122687,1.344773245,1.32439426,1.227497152,1.130875009,2.133497133,2.222852104,2.459128531,2.284297287,2.34718563,1.992879472,1.958366865,1.843912731,1.778338813,1.542849895,1.478607331,1.364028947,1.226047951,1.902479248,1.97650996,1.677510099,1.61027625,1.715759387,1.446424858,1.757521548,2.237099998,1.52095281,1.786579257,1.605128941,1.610403918,1.490961694,1.386777448,1.667978351,0.976968831,1.189628126,1.543137043,1.646983621,1.619530705,
France,FRA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,5.428485885,5.295607539,5.15887135,4.740085717,4.540250267,4.395319514,4.290103274,4.295245947,4.136846038,3.679751727,3.458557717,3.316093048,3.23030459,3.143719205,3.086440581,3.197145464,3.156139584,3.23156861,3.151487314,3.139395443,3.155205085,3.24613261,3.223839134,3.237131775,3.187369251,3.143932802,3.085765016,3.120451605,2.963180609,2.879935312,2.805267627,2.812136438,2.690660711,2.689534806,2.66037496,2.492496189,2.414473951,2.375409653,2.226208307,2.17784297,2.085018245,2.03069529,2.04625799,2.095680413,2.104350835,2.023706919,1.9750983,1.907528634,1.897075896,2.098147335,1.969419353,1.891406214,1.8710806,1.849875918,1.862961439,1.872258281,1.917282368,1.910454133,1.851010192,1.857220041,
Faroe Islands,FRO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,1.107784431,1.015088885,1.367595697,1.432401915,1.440532826,1.550230415,1.303538175,0.679580307,0.780709343,0.668474482,1.029701536,,1.877133106,1.603627516,2.28680324,2.447640676,2.553586628,2.255494152,2.859046984,3.995927717,,,,,,,,,,,,,,1.801452248,1.793952098,1.783170277,1.668327933,1.613166169,1.248682169,1.28261921,,,,1.871622566,1.46243423,1.619804648,1.604047179,1.144818396,1.185025608,1.447542623,1.810489469,1.548711719,1.59301498,
United Kingdom,GBR,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,6.343041412,6.190022143,6.210393713,6.082126186,5.899067585,5.756799452,5.588717004,5.576792793,5.313323755,4.920792648,4.648215827,4.539927703,4.624636318,4.387739522,4.533753671,4.775381152,4.628621089,4.403047422,4.232914485,4.185259512,4.489463054,4.457141795,4.812695462,4.826610444,4.926054775,4.758479322,4.525165058,4.191440132,3.768974595,3.613956986,3.562321232,3.681790403,3.456342889,3.211234729,3.024573401,2.56359446,2.447029771,2.29637295,2.245752281,2.184946439,2.138999634,2.173062297,2.236917518,2.296706387,2.245299173,2.184207703,2.131196356,2.139425291,2.259453119,2.418435181,2.36792473,2.287394211,2.185441954,2.065024666,1.948806997,1.859612024,1.810780168,1.766636791,1.766023334,1.743458811,
Georgia,GEO,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.210173027,1.253587669,1.136973956,0.924374856,0.615582491,0.740186005,1.000532997,1.068489125,1.373838972,3.339169797,5.218306951,9.159116517,8.520118395,5.606597051,3.902452805,3.247606295,3.104606068,2.737697377,2.517582317,2.140412871,2.19221549,2.062535683,2.019842683,1.989966487,
Ghana,GHA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.706659013,2.103004292,2.001003009,2.016348774,1.921988682,1.73260573,2.226613966,,2.655882353,2.501250625,2.118193891,1.701319472,1.429840142,1.364934323,1.581545064,1.714934696,1.566809684,1.253247335,0.851281807,0.646304302,0.773574779,0.741113532,0.541347121,0.341179539,0.593211882,1.000443087,0.900516844,0.892627346,0.437880518,0.430846522,0.276510427,0.368975045,0.37734722,0.42195164,0.426586696,0.466092658,0.393540835,0.405428573,0.471706006,0.471795171,0.627279006,0.373922952,0.368353827,0.428512777,0.389777264,0.367459297,0.371042977,0.509249882,0.39844462,0.455352364,0.380677684,0.592259763,0.804165256,0.533396427,0.678998541,0.526514224,0.38237993,0.401629021,0.419660326,0.441936078,
Gibraltar,GIB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,0.902357646,0.793828345,0.639108638,,,,,,,,,2.38055426,1.694640615,1.340709363,1.356116905,,,1.172819262,1.254991803,1.595131143,1.534637514,3.100210546,3.324680244,2.441181415,2.22856441,,,,,,,,2.980528209,3.158334882,2.973182386,3.305083056,2.487014657,2.468083931,2.324996184,2.029174026,
"Gambia, The",GMB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,0.34090903,0.477501573,0.551225895,0.563939017,0.631086622,0.810531317,0.95839227,0.461265972,0.504243267,0.409650499,0.279219754,0.255557492,0.30461567,0.397307469,0.407575946,0.384833815,0.325833061,0.315793599,0.234862059,0.24438081,0.227388636,0.192621402,0.277027429,0.260242378,0.356952646,1.064101426,0.476867885,,,0.785174493,0.759222748,1.159588485,0.997299994,,,0.710232461,0.824343186,
Guinea-Bissau,GNB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,0.008694578,0.013478315,0.015024038,0.010903144,0.024396442,0.058086957,,0.181085044,,,,,0.317965024,0.49556809,0.566593083,0.650521153,1.404761905,,2.628030362,1.626726771,1.558602899,1.575423111,,2.064836713,,,,1.66238647,2.017526129,1.595060468,2.475596794,2.076017639,2.038023257,1.625961245,1.335409609,1.424674883,,,
Equatorial Guinea,GNQ,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98642304,2.045616853,,,,,,,,,,,,1.501825824,1.482309067,2.474929604,,,,,0.766177854,1.041432076,1.237123381,1.100368826,1.072141334,,
Greece,GRC,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.85730296,4.24357,4.048429712,3.82448464,3.57356211,3.498464921,3.584687388,4.345707668,4.690180266,4.78878606,4.197302194,4.119199173,3.956525145,3.517709064,4.824468835,5.847321622,5.829227384,5.918535654,5.575444512,5.181248329,4.660805995,5.735701309,5.626593458,5.172476663,4.835444337,4.692566938,4.128015122,4.255520448,4.198232231,3.765869465,3.798260327,3.48486511,3.62980089,3.600124696,3.581972329,3.173190196,3.311913282,3.36586889,3.533868815,3.360469945,3.46535532,3.251412856,3.077374575,2.493894752,2.60567253,2.836596277,2.78341887,2.679305921,2.983052345,3.224841138,2.727009925,2.476949165,2.407691375,2.357681251,2.333584549,2.450942286,2.543063186,2.516346981,2.640628416,2.571972336,
Grenada,GRD,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.157922234,1.122221065,1.045307811,1.173007511,1.003834253,1.395590485,1.373454875,1.45714605,1.266687364,1.025999767,1.696428571,1.118500605,1.141987057,0.910753902,0.898307765,1.231486561,1.271390282,1.372137579,1.181121819,1.306678256,1.316851537,1.889449104,2.025718678,2.035934099,2.190849287,2.007370436,1.667497995,1.750710007,1.869076997,1.80285163,1.728011563,1.268437264,1.472620375,1.267060171,1.178534599,1.080427374,0.895717414,0.742817943,0.720839851,0.67560076,0.918401635,1.052062929,0.762245026,0.815655343,0.479416089,0.383913657,0.431829465,0.398456601,0.425421171,0.390659247,0.410755662,0.414299826,0.445274168,0.463793587,0.418365533,0.395900175,0.423753092,0.363718888,0.348125359,0.418531309,
